iso_time,unix_time,temp_C
2026-01-16T12:43:15.232,1768534995,74.9
2026-01-16T12:43:15.748,1768534995,74.35
2026-01-16T12:43:16.256,1768534996,74.9
2026-01-16T12:43:16.776,1768534996,75.45
2026-01-16T12:43:17.304,1768534997,75.45
2026-01-16T12:43:17.820,1768534997,74.9
2026-01-16T12:43:18.332,1768534998,73.8
2026-01-16T12:43:18.896,1768534998,73.25
2026-01-16T12:43:19.404,1768534999,74.9
2026-01-16T12:43:19.968,1768534999,74.35
2026-01-16T12:43:20.532,1768535000,73.25
2026-01-16T12:43:21.076,1768535001,73.8
2026-01-16T12:43:21.604,1768535001,73.25
2026-01-16T12:43:22.160,1768535002,74.9
2026-01-16T12:43:22.740,1768535002,74.9
2026-01-16T12:43:23.276,1768535003,74.9
2026-01-16T12:43:23.804,1768535003,74.35
2026-01-16T12:43:24.408,1768535004,74.9
2026-01-16T12:43:24.972,1768535004,74.9
2026-01-16T12:43:25.476,1768535005,74.35
2026-01-16T12:43:26.088,1768535006,74.9
2026-01-16T12:43:26.592,1768535006,74.9
2026-01-16T12:43:27.096,1768535007,73.8
2026-01-16T12:43:27.604,1768535007,73.8
2026-01-16T12:43:28.168,1768535008,73.8
2026-01-16T12:43:28.672,1768535008,74.35
2026-01-16T12:43:29.176,1768535009,74.9
2026-01-16T12:43:29.684,1768535009,73.8
2026-01-16T12:43:30.212,1768535010,74.9
2026-01-16T12:43:30.720,1768535010,73.8
2026-01-16T12:43:31.240,1768535011,74.9
2026-01-16T12:43:31.756,1768535011,74.9
2026-01-16T12:43:32.264,1768535012,75.45
2026-01-16T12:43:32.864,1768535012,74.9
2026-01-16T12:43:33.372,1768535013,73.8
2026-01-16T12:43:33.900,1768535013,74.9
2026-01-16T12:43:34.404,1768535014,74.35
2026-01-16T12:43:34.908,1768535014,74.9
2026-01-16T12:43:35.412,1768535015,75.45
2026-01-16T12:43:35.916,1768535015,74.9
2026-01-16T12:43:36.420,1768535016,73.25
2026-01-16T12:43:36.924,1768535016,75.45
2026-01-16T12:43:37.428,1768535017,74.9
2026-01-16T12:43:37.940,1768535017,74.9
2026-01-16T12:43:38.444,1768535018,74.9
2026-01-16T12:43:38.948,1768535018,74.9
2026-01-16T12:43:39.456,1768535019,74.35
2026-01-16T12:43:39.964,1768535019,75.45
2026-01-16T12:43:40.472,1768535020,74.9
2026-01-16T12:43:41.008,1768535021,74.9
2026-01-16T12:43:41.516,1768535021,75.45
2026-01-16T12:43:42.020,1768535022,73.8
